event_id,cause_type,region_origin,affected_nationality,affected_missing,affected_dead,region_incident,date_reported,meta_source_name,meta_source_reliability,geo_lat,geo_lon
165550,Electrocution on railway,,,,1,Europe,20/03/2017,AFP,Partially Verified,43.785502641,7.528078704
165946,Likely drowning,,,,3,Mediterranean,18/03/2017,IOM Libya,Verified,33.123399818,12.160050031
165947,Unknown (found dead on dinghy),,,,1,Mediterranean,19/03/2017,IOM Italy,Verified,34.11627614,13.58343315
166346,Presumed drowning,,,66,2,Mediterranean,20/03/2017,IOM Libya,Partially Verified,32.945141434,12.420468095
166347,Shot,Central America & Mexico,Honduras,,1,Central America incl. Mexico,19/03/2017,El Heraldo,Partially Verified,17.896216419,-93.958826709
166348,,,,,1,Mediterranean,25/03/2017,Al Jazeera,Partially Verified,35.328648633,15.000486281
166349,Drowning,Middle East/ South Asia,Syria,,3,Middle East,25/03/2017,Rudaw,Partially Verified,36.956195128,44.314132582
166746,Hypothermia,Sub-Saharan Africa,Unspecified national of Sub-Saharan Africa,,5,Mediterranean,22/03/2017,IOM Italy,Partially Verified,32.937073885,12.501492265
166747,Violent robbery,Central America & Mexico,Honduras,,1,Central America incl. Mexico,22/03/2017,El Heraldo,Partially Verified,17.927366978,-93.003812944
166748,Presumed drowning,,,1,3,Mediterranean,23/03/2017,Kuwait News Agency,Partially Verified,36.391395505,-6.377717588
166749,Presumed drowning,Middle East/ South Asia,,,11,Mediterranean,23/03/2017,Turkish Coast Guard via IOM Turkey,Verified,37.738912736,27.241441624
166750,Presumed drowning,Sub-Saharan Africa,Unspecified national of Sub-Saharan Africa,,1,Mediterranean,24/03/2017,IOM Libya,Verified,32.804314189,12.511105542
167146,Hit by vehicle,Central America & Mexico,,,1,Central America incl. Mexico,12/02/2017,Teotihuacan en Linea Diario,Partially Verified,19.701267422,-98.819955783
167546,Drowning,Central America & Mexico,,,1,U.S./Mexico Border,24/03/2017,La Prensa,Partially Verified,26.107948973,-98.308808003
167547,Drowning,Sub-Saharan Africa,Unspecfied nationals of Western Africa,5,1,Mediterranean,27/03/2017,IOM Italy,Verified,32.850762078,12.493596081
167946,Fell from train,Central America & Mexico,,,2,Central America incl. Mexico,17/02/2017,Monitor Guaymas - Empalme - San Carlos,Partially Verified,28.021704422,-110.860073222
167947,,Central America & Mexico,,,1,Central America incl. Mexico,23/03/2017,Notisistema,Partially Verified,20.594775099,-103.448008521
167948,Probable drowning,,,,4,Mediterranean,27/03/2017,IOM Libya,Verified,32.792027855,12.690213835
167949,Drowning,Central America & Mexico,,,1,U.S./Mexico Border,01/04/2017,Hoy Tamaulipas,Partially Verified,27.494865439,-99.518791948
167950,Probable drowning,,,,1,Mediterranean,01/04/2017,Hellenic Coast Guard,Verified,39.151569927,26.531226508
168346,Probable drowning,,,,3,Mediterranean,28/03/2017,IOM Libya,Verified,32.795368018,12.570843701
168746,Unknow (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,27/02/2017,Pima County Office of the Medical Examiner,Verified,31.804483756,-112.338538621
168747,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,06/03/2017,Pima County Office of the Medical Examinder,Verified,31.840687969,-112.324807098
168748,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,09/03/2017,Pima County Office of the Medical Examiner,Verified,31.785808375,-112.267127488
168749,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,09/03/2017,Pima County Office of the Medical Examiner,Verified,31.771799364,-112.393470261
168750,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,20/03/2017,Pima County Office of the Medical Examiner,Verified,31.813820031,-112.25614116
168751,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,20/03/2017,Pima County Office of the Medical Examiner,Verified,31.73910342,-112.047400925
168752,,,,,1,Europe,04/04/2017,Prensa Latina,Partially Verified,45.777393592,12.868736572
169146,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,14/03/2017,Pima County Office of the Medical Examiner,Verified,31.73910342,-112.10782573
169147,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,23/03/2017,Pima County Office of the Medical Examiner,Verified,31.809152012,-111.772742722
169546,Vehicle accident,Central America & Mexico,El Salvador,,1,Central America incl. Mexico,18/03/2017,La Journada,Partially Verified,16.072700153,-92.037087345
169547,Train accident,South America,,,1,Central America incl. Mexico,04/04/2017,UnoTV,Partially Verified,19.975767195,-99.168857528
169946,Murdered,Central America & Mexico,Honduras,,2,Central America incl. Mexico,19/03/2017,Pulso Sureste,Partially Verified,18.12024746,-94.442372061
169947,,,,,1,Mediterranean,05/04/2017,IOM Italy,Verified,33.289919947,14.758786958
170346,Violence,,,,1,North Africa,30/01/2016,MHub,Partially Verified,26.4369054,15.286130708
170347,Violence,,,,1,North Africa,30/01/2016,MHub,Partially Verified,27.728048213,15.022458833
170348,Starvation,,,,6,North Africa,30/01/2016,MHub,Partially Verified,27.650222677,15.50585727
170349,,,,,3,North Africa,30/01/2016,MHub,Partially Verified,25.250430514,15.15429477
170350,Violence,,,,1,North Africa,30/01/2016,MHub,Partially Verified,25.845155585,15.813474458
170351,,,,,2,North Africa,30/01/2016,MHub,Partially Verified,32.325112978,12.33867768
170352,Violence,,,,1,North Africa,29/04/2015,MHub,Partially Verified,27.999999641,16.999997895
170353,Hypothermia,,,,2,North Africa,30/01/2016,MHub,Partially Verified,21.663320725,13.132810395
170354,Dehydration,,,,2,North Africa,28/02/2016,MHub,Partially Verified,32.644214264,5.466296537
170355,Vehicle accident,,,,1,North Africa,30/03/2016,MHub,Partially Verified,19.901284369,26.201187689
170356,Vehicle accident,,,,2,North Africa,29/04/2016,MHub,Partially Verified,16.966389594,29.151210142
170357,Murdered,,,,1,North Africa,29/04/2016,MHub,Partially Verified,19.643165162,9.485249449
170358,Starvation,,,,1,North Africa,30/05/2016,MHub,Partially Verified,26.751272145,13.528318208
170359,Violence,,,,1,North Africa,30/05/2016,MHub,Partially Verified,26.318795779,16.38476352
170360,Dehydration,,,,3,North Africa,30/05/2016,MHub,Partially Verified,29.04120235,20.314147228
170361,Vehicle accident,,,,2,North Africa,30/05/2016,MHub,Partially Verified,24.866851116,13.570308298
170362,Violence,,,,3,North Africa,29/06/2016,MHub,Partially Verified,26.318795779,15.725583833
170363,Suffocation,,,,1,North Africa,29/06/2016,MHub,Partially Verified,23.483963175,13.352436949
170364,Murdered,,,,1,North Africa,29/06/2016,MHub,Partially Verified,26.554894088,15.989255708
170365,Vehicle accident,,,,1,North Africa,29/06/2016,MHub,Partially Verified,25.845155585,17.08788852
170366,Starvation,,,,1,North Africa,29/06/2016,MHub,Partially Verified,25.642079291,13.000874449
170367,Murdered,,,,2,North Africa,29/06/2016,MHub,Partially Verified,25.170911679,15.901365083
170368,Harsh conditions,,,,3,North Africa,30/07/2016,MHub,Partially Verified,25.210677591,14.495115083
170369,Dehydration,,,,1,North Africa,30/07/2016,MHub,Partially Verified,25.607619853,15.066404145
170370,,,,,2,North Africa,30/07/2016,MHub,Partially Verified,32.777761634,12.501492505
170371,Starvation,,,,1,North Africa,30/07/2016,MHub,Partially Verified,32.768812792,12.520375256
170372,Murdered,,,,1,North Africa,30/07/2016,MHub,Partially Verified,28.619025171,14.363279145
170373,Murdered,,,,1,North Africa,30/08/2016,MHub,Partially Verified,29.731728047,14.890622895
170374,Sickness,,,,1,North Africa,29/09/2016,MHub,Partially Verified,27.883532602,16.340818208
170375,Murdered,,,,7,North Africa,30/10/2016,MHub,Partially Verified,30.718954728,14.231443208
170376,,,,,2,North Africa,30/10/2016,MHub,Partially Verified,28.464606931,15.374021333
170377,Vehicle accident,,,,1,Sub-Saharan Africa,28/02/2016,MHub,Partially Verified,21.064355599,9.878902048
170378,Hit by train,Central America & Mexico,,,1,Central America incl. Mexico,18/03/2016,Trafico ZMG,Partially Verified,20.697181147,-103.449542734
170379,Dehydration,Central America & Mexico,Mexico,,1,U.S./Mexico Border,14/05/2016,Ariete Caborca,Partially Verified,31.102173247,-111.993671936
170380,Fell from train,Central America & Mexico,El Salvador,,1,Central America incl. Mexico,16/05/2016,Periodico de manano Frontera,Partially Verified,28.001893781,-110.798189526
170381,Drowning,Central America & Mexico,Mexico,,1,U.S./Mexico Border,18/07/2016,El Manana Nuevo Laredo,Partially Verified,27.495048544,-99.527305681
170382,Fell from train,Central America & Mexico,Honduras,,1,Central America incl. Mexico,27/10/2016,Periodico Se Manalo Frontera,Partially Verified,27.128829438,-109.470343094
170383,Hyperthermia,Central America & Mexico,Mexico,,1,Central America incl. Mexico,20/04/2016,El Emparcial,Partially Verified,29.040855622,-111.027091421
170746,Vehicle accident,,,,1,North Africa,29/04/2016,MHub,Partially Verified,17.122578348,29.467222535
170747,Dehydration,,,,1,North Africa,29/04/2016,MHub,Partially Verified,20.715588814,10.715718199
170748,Dehydration,,,,1,North Africa,29/04/2016,MHub,Partially Verified,28.309962729,8.141600287
170749,Vehicle accident,,,,3,North Africa,30/05/2016,MHub,Partially Verified,24.227279035,12.867183298
170750,Vehicle accident,,,,3,North Africa,30/05/2016,MHub,Partially Verified,21.862067947,11.506733824
170751,Vehicle accident,,,,2,North Africa,29/06/2016,MHub,Partially Verified,22.609506137,12.163166929
170752,Starvation,,,,2,North Africa,29/06/2016,MHub,Partially Verified,24.692713026,16.472654145
170753,Murdered,,,,1,North Africa,30/07/2016,MHub,Partially Verified,25.290170432,16.38476352
170754,Murdered,,,,1,North Africa,30/07/2016,MHub,Partially Verified,27.025632042,16.165036958
170755,Murdered,,,,1,North Africa,30/07/2016,MHub,Partially Verified,24.412911397,14.495115083
170756,Violence,,,,1,North Africa,30/07/2016,MHub,Partially Verified,25.448999768,15.374021333
170757,,,,,3,North Africa,30/07/2016,MHub,Partially Verified,24.532902802,15.242185395
170758,Hypothermia,,,,1,North Africa,30/07/2016,MHub,Partially Verified,24.692713026,14.319333833
170759,Vehicle accident,,,,1,North Africa,30/07/2016,MHub,Partially Verified,32.12219826,12.208294633
170760,Murdered,,,,3,North Africa,30/08/2016,MHub,Partially Verified,25.726447031,13.484372895
170761,"Sickness, Harsh conditions",,,,1,North Africa,30/08/2016,MHub,Partially Verified,28.425967033,14.758786958
170762,Violence,,,,5,North Africa,30/08/2016,MHub,Partially Verified,25.5679845,13.92382602
170763,Vehicle accident,,,,7,North Africa,30/08/2016,MHub,Partially Verified,26.239989034,14.143552583
170764,Murdered,,,,1,North Africa,30/08/2016,MHub,Partially Verified,32.853846701,13.198445539
170765,Fell from train,Central America & Mexico,Mexico,,1,Central America incl. Mexico,05/05/2016,Periodico de manano Frontera,Partially Verified,28.035990584,-110.77621687
171146,Presumed drowning,,,,1,Mediterranean,06/04/2017,IOM Libya,Verified,32.80489133,12.478833203
171147,Sickness,Horn of Africa,,,1,Horn of Africa,11/04/2017,IOM Djibouti,Verified,11.916655919,43.176745507
171546,Drowning,Central America & Mexico,,,1,U.S./Mexico Border,10/04/2017,El Linea Directa,Partially Verified,26.099008153,-98.284088765
171946,Presumed drowning,,,130,,Mediterranean,22/03/2017,UNHCR,Verified,33.137110545,12.487363618
171947,Drowning,Sub-Saharan Africa,Unspecified national of Sub-Saharan Africa,,3,Mediterranean,11/04/2017,"Armada Espagnola, Diario Sur",Verified,35.938240531,-3.022896526
171948,Presumed drowning,Mixed,Unspecified nationals of Africa,97,,Mediterranean,12/04/2017,IOM Libya,Partially Verified,32.919996978,13.106778153
171949,Drowning,Sub-Saharan Africa,"2 Senegal, 2 Guinea, 1 Ghana",,5,Mediterranean,14/04/2017,IOM Libya,Partially Verified,32.900562369,13.682605407
171950,Drowning,Sub-Saharan Africa,Unspecified nationals of West Africa,20,13,Mediterranean,15/04/2017,IOM Italy,Verified,33.728229977,12.716420182
172346,Violence,Sub-Saharan Africa,Ghana,,1,North Africa,30/01/2015,MHub,Partially Verified,26.868936518,15.198240083
172347,Harsh conditions,,,,26,North Africa,30/01/2015,MHub,Partially Verified,26.239989034,12.913083833
172348,Sickness,,,,2,North Africa,30/03/2015,MHub,Partially Verified,27.999999641,13.835935395
172349,Murdered,,,,2,North Africa,30/03/2015,MHub,Partially Verified,32.868266066,13.165486555
172350,Violence,,,,1,North Africa,29/04/2015,MHub,Partially Verified,26.554894088,13.835935395
172351,Dehydration,,,,1,North Africa,29/04/2015,MHub,Partially Verified,25.5679845,14.407224458
172352,Murdered,,,,2,North Africa,30/05/2015,MHub,Partially Verified,14.664465889,3.603938344
172353,Vehicle accident,,,,1,North Africa,30/05/2015,MHub,Partially Verified,19.581071331,8.782124449
172354,"Dehydration, Starvation",,,,28,Mediterranean,17/04/2017,Reuters,Partially Verified,33.044656721,12.44724751
172746,Murdered,,,,1,North Africa,30/01/2015,MHub,Partially Verified,24.951389668,14.648605552
172747,Harsh conditions,,,,3,North Africa,30/03/2015,MHub,Partially Verified,21.535417508,10.539936949
172748,Violence,,,,2,North Africa,30/03/2015,MHub,Partially Verified,27.57234172,13.440427583
172749,Murdered,,,,1,North Africa,30/03/2015,MHub,Partially Verified,32.84923201,13.164799909
172750,Sickness,,,,1,North Africa,29/04/2015,MHub,Partially Verified,20.63335823,9.128193785
172751,Sickness,,,,2,North Africa,29/04/2015,MHub,Partially Verified,26.868936518,12.913083833
172752,Dehydration,,,,6,North Africa,30/05/2015,MHub,Partially Verified,15.485324163,4.376055646
172753,Violence,,,,2,North Africa,30/05/2015,MHub,Partially Verified,24.212672223,13.704099458
172754,Shot,South East Asia,Myanmar,,1,Southeast Asia,12/04/2017,AFP,Partially Verified,20.836583825,92.332305506
172755,Starvation,,,,1,North Africa,30/07/2015,MHub,Partially Verified,24.692713026,21.13085727
172756,Sickness,,,,2,North Africa,30/07/2015,MHub,Partially Verified,24.971887802,19.856443207
172757,,,,,4,North Africa,29/11/2015,MHub,Partially Verified,28.912502872,4.280290062
172758,Murdered,,,,12,North Africa,29/11/2015,MHub,Partially Verified,17.103695857,31.312925578
172759,Dehydration,,,,7,North Africa,30/10/2015,MHub,Partially Verified,19.957403202,8.188862906
172760,Hypothermia,Middle East,Iraq,,2,Europe,29/12/2015,Whales Online,Partially Verified,43.080295451,23.703613272
172761,,,,,1,North Africa,29/12/2015,MHub,Partially Verified,24.09199442,13.374509719
172762,Violence,,,,2,North Africa,29/12/2015,MHub,Partially Verified,28.349250134,8.998533656
172763,Vehicle accident,South Asia,,,1,North Africa,30/08/2015,MHub,Partially Verified,27.805818222,12.34179477
172764,Suffocation,,,,1,North Africa,30/08/2015,MHub,Partially Verified,24.252745335,21.48241977
172765,,,,,1,North Africa,29/06/2015,MHub,Partially Verified,19.075157858,8.024067984
172766,"Dehydration, Starvation",,,,2,North Africa,29/06/2015,MHub,Partially Verified,20.084053113,10.741789447
172767,Violence,,,,1,North Africa,29/06/2015,MHub,Partially Verified,20.493463897,9.814839469
173146,Presumed drowning,Central America & Mexico,Honduras,,1,U.S./Mexico Border,01/02/2017,Mi Morelia,Partially Verified,28.697965088,-100.510739143
173546,"Dehydration, Starvation",,,,1,North Africa,30/07/2015,MHub,Partially Verified,30.456646494,17.523620281
173547,Vehicle accident,,,,3,North Africa,30/07/2015,MHub,Partially Verified,18.934003941,28.423521281
173548,,,,,1,North Africa,30/07/2015,MHub,Partially Verified,23.730815999,21.13085727
173549,Vehicle accident,,,,1,North Africa,30/07/2015,MHub,Partially Verified,20.600452157,8.474507437
173550,Starvation,,,,3,North Africa,30/07/2015,MHub,Partially Verified,26.718711996,16.714353469
173551,"Exposure, Hyperthermia",,,,1,North Africa,30/07/2015,MHub,Partially Verified,18.689327528,30.963908211
173552,,,,,3,Sub-Saharan Africa,30/07/2015,MHub,Partially Verified,19.829086817,10.054683298
173553,Murdered,,,,1,North Africa,30/07/2015,MHub,Partially Verified,27.025632042,12.473630708
173554,Murdered,,,,2,North Africa,30/07/2015,MHub,Partially Verified,23.891634779,15.15429477
173555,Hit by train,Central America & Mexico,,,1,Central America incl. Mexico,03/08/2015,La Policiaca,Partially Verified,22.443927161,-101.074436677
173556,Fell from train,Central America & Mexico,,,1,Central America incl. Mexico,01/09/2015,Periodico Se manalo Frontera,Partially Verified,27.344955558,-109.756851295
